avg_cosine_center,cosine_with_top1,cosine_with_top2,cosine_with_top3,cosine_with_top4,cosine_with_top5,device_id,url
0.135,0.34,0.33,0.18,0.13,0.13,7773896,http://bbs.tianya.cn/post-73-652019-1.shtml?event=rss%7Crss_web
0.1,0.26,0.21,0.13,0.13,0.12,7436775a,http://news.163.com/18/0623/09/DKVNS2N00001899N.html
0.148,0.48,0.29,0.16,0.1,0.09,129d68ce,https://www.zuinow.com/n9411750.html
0.202,0.44,0.33,0.25,0.2,0.19,JJMN89SGPRUKEY9L,http://ask.kedo.gov.cn/c/2018-06-28/920403.shtml
0.195,0.39,0.28,0.26,0.25,0.21,ee6b4b0df359f0d249722afe7c79e2f3219203ba,http://tech.qq.com/a/20180629/020586.htm
0.17,0.79,0.25,0.18,0.12,0.11,c53843f1eb7484043c202c69fb0ad5dd1cc709ce,http://sports.sina.com.cn/basketball/nba/2018-07-03/doc-ihevauxi4006454.shtml
0.064,0.25,0.24,0.12,0.09,0.02,d430a82d2d67e66ea4785119464969f99d80d1af,https://bbs.hupu.com/22678501.html
0.18285714285714288,0.35000000000000003,0.32,0.26,0.24,0.11,2f8230f47045fa1c7b0cf00cefd93bcfa7105e2f,http://www.jx.xinhuanet.com/2018-07/03/c_1123069924.htm
-100.0,,,,,,9e9bb56dee743ca538001fbf671014be4a6cf46b,http://www.miaopai.com/show/I4jek0elQKZBfMPhMkzGNv4uIutT9M6dUmQNkA__.htm
0.203,0.31,0.3,0.27,0.24,0.23,fe4ec85b,http://news.163.com/18/0623/18/DL0O8R1N0001875N.html
0.07888888888888891,0.29,0.17,0.15,0.05,0.04,U10AFCPH235TW,http://www.guandian.cn/article/20180702/203689.html
0.182,0.3,0.3,0.29,0.29,0.22,8144ad66c8af49e87f26043a89aba187bfa5b1f5,https://asahichinese-j.com/society/11654787
0.08,0.18,-0.02,,,,472ac743fbcabb858ee9ff46f6c4e94c19b758bc,http://www.acgdoge.net/archives/28021
0.255,0.56,0.3,0.3,0.3,0.25,8e202c6f06f56588e9d43604e1e01f03a640b19a,http://www.chinanews.com/sh/2018/07-04/8556515.shtml
0.18,0.52,0.26,0.21,0.2,0.18,2d128e9aac078d473f5830adc30cf55424b6395a,http://hznews.hangzhou.com.cn/chengshi/content/2018-07/04/content_7030849.htm
-100.0,,,,,,6fd29593,https://mp.weixin.qq.com/s/cenatiYTR6Z_VDv7pB-lsA
0.21333333333333335,0.28,0.2,0.16,,,60fb3e99c16316f96cb29a131c77e8cd079c5ffd,http://2018.163.com/18/0629/07/DLF0F0NV000598U2.html
0.2,0.34,0.33,0.33,0.23,0.19,3e8745d3d6effbd189ae2d18fe1d87cb1a2283ef,http://www.shejipi.com/194978.html
0.17200000000000001,0.42,0.4,0.25,0.14,0.13,a7a364e2,http://world.people.com.cn/n1/2018/0621/c1002-30070199.html
0.19199999999999998,0.34,0.25,0.23,0.21,0.21,184a5bb0f39bca002c9d1de6e2f6f3ddf0ffb2e6,http://sputniknews.cn/economics/201806201025701965/
0.13799999999999998,0.52,0.2,0.2,0.15,0.11,9962f40a6ca7ba77181507341fd543bcfc1c7b0e,http://www.xinhuanet.com/world/2018-06/26/c_129900597.htm
0.197,0.52,0.39,0.25,0.22,0.18,WTK7N16A22012298,http://chineselikela.com/archives/14723
-100.0,,,,,,167e48afd116a418e7f48a06e1a6e757eae8e53f,https://www.ettoday.net/news/20180625/1198389.htm?from=chouti_et_news　
-100.0,,,,,,2185ab7791cb3025a13d076ce6c996da6dfe30db,https://www.ettoday.net/news/20180702/1202212.htm?from=chouti_et_news
0.27,0.51,0.46,0.43,0.35000000000000003,0.29,2b5b2558ad973ea58b6e18c9bfd0c57e5ace26e1,http://news.163.com/18/0623/18/DL0LVJOJ0001875O.html
0.183,0.53,0.35000000000000003,0.23,0.22,0.17,d83571386fa7b669b76351a3e02e7cf037e66882,http://news.ifeng.com/a/20180623/58856737_0.shtml
0.19200000000000003,0.39,0.34,0.26,0.23,0.23,d63b3775b584f2aa5a6dc4818a03412858f21d12,http://www.jxcn.cn/system/2018/06/26/016982409.shtml
0.16999999999999998,0.51,0.24,0.0,-0.07,,be210e4755dbcc9ce9414daa9dc60f60e08ecfc4,http://tech.ifeng.com/a/20180703/45046926_0.shtml
0.244,0.49,0.47000000000000003,0.37,0.29,0.24,c7280718332540655dd986e26d5dd78cd3eb2ff2,http://bbs.tianya.cn/post-funinfo-7654701-1.shtml?event=rss%7Crss_web
0.281,0.68,0.37,0.29,0.28,0.27,dc4de7f0191b58ee040c6caca85588ca83f821de,https://mp.weixin.qq.com/s?__biz=MzU3NTA2OTc2Nw==&mid=2247530123&idx=4&sn=c269fea22c67c12e0e7bd70a8bf62540&chksm=fd2afda3ca5d74b5bf47d174fa11e65520105408ef0fb4db9415af332d0df7ed8c91a160cab1#rd
-100.0,,,,,,e64a30ab4632cf504f1a92109288d7fd1c713245,http://wx2.sinaimg.cn/mw690/53782d24gy1fspgppn82cg208a0dckjv.gif
0.159,0.46,0.33,0.17,0.15,0.13,A10EBML299FU,https://www.jiemian.com/article/2276507.html
0.183,0.52,0.31,0.27,0.21,0.17,706572b2f268dfe89c7e16ec118a50e179cf9ed0,https://m.21jingji.com/article/20180630/herald/003fd00691b2b7af48f5d4bf01380a91.html
-100.0,,,,,,81305fd7d23b5b24617b56e5f1e64d34c6d28c2a,http://www.thecover.cn/currentaffairs/878971
0.198,0.62,0.53,0.21,0.18,0.12,1be59327f911855a46d7e33c652ff9587bf7c707,http://tech.ifeng.com/a/20180623/45035797_0.shtml
0.128,0.41000000000000003,0.23,0.16,0.12,0.12,a7ecee200e375183499e8d932f89c96f7527b9d9,http://tech.ifeng.com/a/20180627/45039391_0.shtml
0.231,0.45,0.38,0.32,0.23,0.22,A7Q0218302003445,http://mobile2.itanzi.com/api2/a/921037?for=rss&rss=chouti
0.16999999999999998,0.34,0.25,0.22,0.21,0.21,722f978f06614aec46c23826307969f3c64546cd,http://life.caijing.com.cn/20180629/4478123.shtml
0.149,0.35000000000000003,0.19,0.18,0.16,0.14,0927d2760704,https://bbs.hupu.com/22770467.html
0.281,0.5700000000000001,0.43,0.38,0.34,0.29,47aaeaa607715107942e0e44f96f023324140877,https://www.thepaper.cn/newsDetail_forward_2216001
0.296,0.61,0.44,0.35000000000000003,0.32,0.26,8cc51caf73c73e70818d3129e1893769be0e7d1f,http://world.huanqiu.com/exclusive/2018-07/12389113.html
0.296,0.56,0.54,0.44,0.4,0.36,1699c975d1f1b87631bad05154b3e95cefa5f00f,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-22/doc-ihefphqm5367037.shtml
0.24,0.59,0.5,0.29,0.23,0.17,TEV7N16C07013027,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-21/doc-ihefphqk8386159.shtml
0.118,0.25,0.24,0.14,0.11,0.09,31deae64,http://taiwan.huanqiu.com/article/2018-06/12312789.html
0.11400000000000002,0.5,0.2,0.11,0.1,0.07,a643ae6406296c8d033e38063b4a9fba874ebed8,http://news.fznews.com.cn/dsxw/20180622/5b2c68892d408.shtml
0.167,0.41000000000000003,0.31,0.23,0.18,0.14,d7ca361bd66cce89ec6a6bfcf21f633302debcb9,http://tech.qq.com/a/20180627/004873.htm
-100.0,,,,,,971caf83,http://sputniknews.cn/videoclub/201806281025763040/
0.17899999999999996,0.43,0.43,0.37,0.15,0.15,bdbd341b2df8a8f9cd5b1f4925fa797e0217c34f,http://tech.qq.com/a/20180701/013733.htm
0.30900000000000005,0.72,0.38,0.37,0.35000000000000003,0.34,451ded94303bb5b203ae734c668a6da499ac4cfc,http://news.163.com/18/0624/01/DL1E69460001899N.html
0.284,0.47000000000000003,0.46,0.32,0.32,0.32,8e202c6f06f56588e9d43604e1e01f03a640b19a,http://story.kedo.gov.cn/c/2018-07-05/921451.shtml
0.157,0.5,0.33,0.2,0.19,0.16,712QADSAVLKKM,http://ent.sina.com.cn/s/h/2018-07-04/doc-ihevauxk5229384.shtml
0.077,0.29,0.12,0.09,0.08,0.07,GJQ4C18529012627,http://sports.sina.com.cn/cba/2018-07-05/doc-ihevauxk7162737.shtml
0.12400000000000003,0.27,0.14,0.09,0.07,0.05,a972b1aa85c4434972234d5a43754209e3015f95,http://kuaixun.stcn.com/2018/0703/14359661.shtml
0.23600000000000004,0.55,0.41000000000000003,0.28,0.28,0.21,13b3fe754be4dcf4a6f53046db04470450c2f356,http://news.mtime.com/2018/06/23/1581783.html
0.2833333333333333,0.44,0.4,0.36,0.34,0.29,a0b8b2afc88dce31809e35e456ff5762e90358f1,http://news.sina.com.cn/s/2018-07-02/doc-ihespqry2944142.shtml
0.182,0.39,0.29,0.22,0.22,0.18,50f46a58,http://sports.sina.com.cn/basketball/nba/2018-07-03/doc-ihevauxi3078663.shtml
0.22300000000000003,0.45,0.34,0.29,0.28,0.25,010cb6b23441212ad60668a5abff9c1345b862ca,http://tech.jschina.com.cn/gdxw/201807/t20180701_1723944.shtml
0.17099999999999999,0.58,0.42,0.17,0.17,0.15,76a96f57b6e0beab9cb7d118ed3c18411e8909a9,http://news.163.com/18/0702/04/DLMCBNR400018AOP.html
0.196,0.41000000000000003,0.36,0.35000000000000003,0.31,0.3,9f6a4638cea0d2e8bd49e229e47c64d2fb0861c9,https://post.smzdm.com/p/720858/
-100.0,,,,,,de58153daf437a1f80486c9f9f1fbd04e05254b4,http://www.miaopai.com/show/VPeMQPySqzfMpuwSlbTwgoIpxJmKMNTNswmR1Q__.htm
0.11666666666666668,0.32,0.02,0.01,,,GWY0217414001735,https://www.jiemian.com/article/2249099.html
0.24699999999999997,0.51,0.51,0.4,0.25,0.24,8693da8baf317edb1782e12afb970e4b5ec28f07,http://www.tmtpost.com/nictation/3314039.html
0.263,0.43,0.34,0.33,0.32,0.32,2aa3328d,http://news.mtime.com/2018/06/21/1581710.html
0.21100000000000002,0.53,0.39,0.28,0.26,0.24,98895a365938385a47,https://mp.weixin.qq.com/s/jmpUMkU4w_ryih4bD_LZ3w
0.15846153846153846,0.39,0.26,0.23,0.22,0.2,CJL5T16120029241,https://www.zuinow.com/n9362535.html
0.12600000000000003,0.28,0.2,0.15,0.15,0.14,FA76D1803322,http://news.fznews.com.cn/dsxw/20180621/5b2aec836e095.shtml
-100.0,,,,,,N8K5T17510002483,http://bbs.tianya.cn/post-worldlook-1845442-1.shtml?event=rss%7Crss_web
0.16299999999999998,0.33,0.32,0.25,0.23,0.17,WTK7N16A22012298,https://www.thepaper.cn/newsDetail_forward_2231865
0.15249999999999997,0.6,0.15,0.13,0.12,0.1,fb5647238c303fa70da1a588e92b35827b2d843b,https://www.dongqiudi.com/archive/708447.html
0.11600000000000002,0.38,0.26,0.16,0.14,0.13,081ccfdfc5f0b05e293bb9a107efb95eec9d508c,http://news.ifeng.com/a/20180624/58867117_0.shtml
0.15399999999999997,0.37,0.36,0.24,0.16,0.16,56ac0c99,https://asahichinese-j.com/cool_japan/style_culture/11643223
0.12111111111111111,0.32,0.18,0.13,0.12,0.11,a0b8b2afc88dce31809e35e456ff5762e90358f1,http://www.yangtse.com/app/zhongguo/2018-06-28/580338.html
0.17099999999999999,0.33,0.32,0.26,0.19,0.17,826b8660a19893e028e631560bda9660fdf31f00,http://mobile2.itanzi.com/api2/a/927034?for=rss&rss=chouti
0.219,0.34,0.3,0.26,0.24,0.22,f76476a7acd5ac4b16ab5002c1cf71dba49ef20b,http://lady.163.com/18/0629/09/DLF5FI5U00267VQQ.html
0.231,0.53,0.35000000000000003,0.27,0.27,0.2,UEU4C17207009891,https://tech.sina.com.cn/i/2018-06-22/doc-iheirxye1192200.shtml
0.18900000000000003,0.43,0.29,0.28,0.27,0.21,d2776a81,http://news.dzwww.com/guojixinwen/201807/t20180703_17561704.htm
-100.0,,,,,,TEX9K17A13900799,http://video.sina.com.cn/p/tech/internet/doc/2018-07-04/091468914719.html
0.06333333333333334,0.08,0.07,0.04,,,WJX7N17322008401,http://mobile2.itanzi.com/api2/a/921037?for=rss&rss=chouti
0.128,0.5,0.31,0.17,0.15,0.09,59ffd38496e0285e7b50d1b50123b314e29ff857,http://www.takungpao.com/news/232111/2018/0701/182005.html
0.15500000000000003,0.33,0.26,0.18,0.16,0.14,d7db33c3223afebc10ca25f8dd86fff2e8af7c8a,http://bbs.tianya.cn/post-develop-2298122-1.shtml?event=rss%7Crss_web
0.207,0.53,0.34,0.31,0.24,0.2,ced60f0a8f2fb9bbb7587402376e08069b6de002,http://ent.sina.com.cn/s/h/2018-06-27/doc-ihencxtv2987850.shtml
0.186,0.56,0.25,0.19,0.18,0.17,4b332244,https://hollandone.com/jxhx/%E9%9A%BE%E6%B0%91%E6%BD%AE%E9%97%AE%E9%A2%98%E5%8F%AF%E8%8E%B7%E8%A7%A3%E5%86%B3%EF%BC%9F%E6%AC%A7%E7%9B%9F%E9%A2%86%E8%A2%96%E5%B8%83%E9%B2%81%E5%A1%9E%E5%B0%94%E4%BC%9A%E8%AE%AE%E8%BE%BE%E6%88%90/
0.255,0.6,0.59,0.27,0.24,0.2,8d1a1ee23f5b456148e5d1eb23d414ca7cd83bcb,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-23/doc-iheirxye4823411.shtml
0.16799999999999998,0.37,0.28,0.25,0.21,0.16,36531110,http://www.jiqizhixin.com/articles/2018-06-19
-100.0,,,,,,53cd0e5421cb155f71ed10828051e91c764ebf14,http://sputniknews.cn/society/201806211025707425/
0.262,0.5700000000000001,0.5700000000000001,0.32,0.28,0.26,a642c07eaf4f916b1ca51effb7125ec6297d629b,http://bbs.tianya.cn/post-no04-2801418-1.shtml?event=rss%7Crss_web
0.079,0.29,0.22,0.08,0.07,0.06,CB512EDER9,https://www.dzwww.com/2018/worldcup/news/201807/t20180704_17565738.htm
0.08099999999999999,0.16,0.15,0.1,0.09,0.08,JN5PR49PNJ9PMFC6,https://www.jiemian.com/article/2266134.html
0.185,0.54,0.42,0.32,0.17,0.13,N8K5T16B29017917,https://tech.sina.com.cn/mobile/n/n/2018-07-03/doc-ihevauxi3100616.shtml?cre=tianyi&mod=pctech&loc=9&r=0&doct=0&rfunc=21&tj=none&tr=1
-100.0,,,,,,8caf91aad0469aa79076110cb88dcf83c6684553,https://www.miaopai.com/show/RSPmW~XJGFc2bv3pF4XSjkC-XiWLHU5wZMJGEQ__.htm
0.16399999999999998,0.31,0.2,0.16,0.14,0.01,FFKDU17322004291,https://www.jiemian.com/article/2271268.html
0.20333333333333334,0.59,0.45,0.26,0.19,0.11,a88626c7dce8a8a3f365dccd2613c3b80effbe9d,https://www.zuinow.com/n9213903.html
-0.005,0.0,-0.01,,,,e835c05a0e02843483257930aca314a27758c8f7,http://news.cri.cn/20180627/a99080d5-b618-b42c-93d9-4cfe8ccc7bc0.html
0.203,0.4,0.32,0.31,0.28,0.28,03631113b89d0c66e0e6cad7e09cce70c6220e09,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-21/doc-ihefphqk7919008.shtml
0.186,0.6,0.31,0.26,0.23,0.14,f434376ccf303375ec74734805c64e66ebed32a0,http://news.163.com/18/0624/02/DL1K7DKD0001899N.html
0.08700000000000001,0.4,0.19,0.17,0.13,0.05,03631113b89d0c66e0e6cad7e09cce70c6220e09,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-21/doc-ihefphqk7518177.shtml
0.20800000000000002,0.61,0.31,0.25,0.2,0.18,7e7f9648,https://mp.weixin.qq.com/s/B6qcT_qWafM_tgAiF9yaUg
0.08499999999999999,0.34,0.21,0.17,0.11,0.09,4cf3fd8a6bcb4b25ce17e72d8a25d8b1973ab77b,http://m2.people.cn/r/MV8wXzExMjEwNDUwXzY3Nl8xNTMwMTgyMTcy
0.10200000000000001,0.22,0.15,0.07,0.04,0.03,ce031713c3d5a4300d,http://zhuanlan.zhihu.com/p/38437497?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.10400000000000001,0.18,0.18,0.17,0.15,0.12,14441530817a286a38760018ce1020d4bff574cb,http://news.e23.cn/tiyu/2018-07-05/2018070500246.html
0.21800000000000003,0.31,0.28,0.23,0.18,0.09,9e8bc806,http://news.stnn.cc/china/2018/0629/557830.shtml
0.178,0.4,0.28,0.25,0.22,0.18,1d00c9c16af9585da33c47d9c99799cef1882019,http://www.guandian.cn/article/20180627/203466.html
0.225,0.45,0.33,0.26,0.24,0.22,25f9150d21ecca56aed24cdbeb99e21259d35b32,http://tech.ifeng.com/a/20180622/45034260_0.shtml
0.019999999999999993,0.09,0.08,-0.11,,,f6d7f967a95dc0e1797ac4f4d7164553ef004db2,http://tech.ifeng.com/a/20180623/45035484_0.shtml
0.253,0.51,0.37,0.32,0.28,0.27,9af7435d8882b35e4775e93e1accf72a59bec6c1,http://www.yangtse.com/yaowen/2018-06-30/1362220.html
-100.0,,,,,,3e2e957ece431e4706bd04cec1ed1da66c349926,http://bbs.tianya.cn/post-motss-846381-1.shtml?event=rss%7Crss_web
0.16799999999999998,0.36,0.25,0.24,0.24,0.19,b82f99da669a7dced11935471212bdd0a60c4f28,https://www.bilibili.com/video/av24796694
0.244,0.4,0.38,0.36,0.34,0.33,1741be8905cc895bb8a06eff46c4ac2df56eec09,https://www.jiemian.com/article/2260732.html
0.217,0.56,0.49,0.28,0.25,0.2,039d62bc761be75e5f42eac1b978179802e869f2,https://mp.weixin.qq.com/s?__biz=MzA4OTQ3NTc0Nw==&mid=2649496090&idx=2&sn=e88cf7746c677ddc7b266cf088874779&chksm=8802e5d6bf756cc0bd89bae5565219c320b1292105e68101c426bc26cdd29be90fa10f01139b#rd
0.22666666666666668,0.29,0.28,0.11,,,1b082cd8bc80b8e535aacefed159632155a7de84,http://www.xinhuanet.com/world/2018-06/23/c_1123025734.htm
0.198,0.53,0.3,0.22,0.18,0.18,c92f215dd293b93b339179d22f67a8edc9c2d576,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-07-01/doc-ihespqrx8398626.shtml
0.254,0.67,0.39,0.39,0.28,0.25,9d74ec7cb3fb2561dcc090e40219217e5dd20948,http://news.dayoo.com/world/201806/25/139998_52213577.htm
-100.0,,,,,,ab5f337278ae773447b82763a2d524a9ae18985a,https://view.inews.qq.com/a/FTB2018062203372204?uid=163516
0.21400000000000002,0.44,0.38,0.3,0.22,0.21,8e202c6f06f56588e9d43604e1e01f03a640b19a,http://m2.people.cn/r/MV8wXzExMTc2OTk3XzY3Nl8xNTI5NjI0NjQ3
0.22200000000000003,0.47000000000000003,0.36,0.28,0.27,0.24,UYT7N18302005784,http://m2.people.cn/r/MV8wXzExMjM2NTc0XzY3Nl8xNTMwNjcwNTEx
-100.0,,,,,,fba8775cd4f7680a16c45ee7f8ee2635c307a3b7,https://pan.baidu.com/s/1CBTYLs2zAXbhdYcn7qVZFw
0.148,0.51,0.42,0.21,0.18,0.18,cb98b2d6e83218f91a51d93fffe0f0e2974c9ebf,https://www.dzwww.com/xinwen/guoneixinwen/201807/t20180701_17554144.htm
-100.0,,,,,,443b1a59,http://world.huanqiu.com/exclusive/2018-07/12411092.html
0.227,0.37,0.36,0.35000000000000003,0.33,0.31,HMKNW17930001495,http://xw.kunming.cn/c/2018-07-03/10547601.htm
0.263,0.48,0.41000000000000003,0.39,0.37,0.28,1c9565e6e4ef349a311fef92d38f25e37cadef5f,http://zj.people.com.cn/n2/2018/0703/c186938-31770269.html
-100.0,,,,,,M9N7N15930006492,https://bbs.hupu.com/22678132.html
0.12900000000000006,0.55,0.22,0.14,0.13,0.11,b2d4dd92,http://world.kbs.co.kr/chinese/news/news_In_detail.htm?No=59574
-100.0,,,,,,506edbae5817822a4c281048ac951dca5ac1390f,https://www.jianshu.com/p/8947ed19255f?from=singlemessage
0.294,0.5700000000000001,0.42,0.4,0.38,0.25,7dba363d298bb0837ae3e6c6cfac8ecc73b2844b,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-07-01/doc-ihespqry0883910.shtml
-100.0,,,,,,d37894efcd40a6e8fc776b0deb3d5966e2c6a5b2,http://world.huanqiu.com/article/2018-06/12313285.html
-100.0,,,,,,9e0aaa33,https://www.miaopai.com/show/8FxKZ2niBAnFAjCxcH3stxDHdoHzwQvyf075NA__.htm
0.07500000000000001,0.08,0.07,,,,e706c32b2eb2dafd54dc1bc1deb78a3a37832e1d,http://news.sina.com.cn/s/2018-06-23/doc-iheirxye2165540.shtml
0.19714285714285715,0.4,0.34,0.28,0.14,0.14,M92QACPSYRG54,http://www.thepaper.cn/newsDetail_forward_2231244
0.28200000000000003,0.66,0.37,0.35000000000000003,0.32,0.25,955e4884,http://bbs.tianya.cn/post-96-864221-1.shtml?event=rss%7Crss_web
0.167,0.44,0.29,0.26,0.26,0.15,63c24db4,http://news.e23.cn/yule/2018-06-28/2018062800308.html
0.21800000000000003,0.48,0.34,0.33,0.22,0.21,1342c966a5d0591ec61969baaf1271237cc33483,http://zhuanlan.zhihu.com/p/38102188?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.304,0.56,0.48,0.37,0.37,0.35000000000000003,8f03041af51dcae2e3324f398ee5f969a3a18096,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-28/doc-iheqpwqy0871382.shtml
-100.0,,,,,,37493936474d3098,http://world.huanqiu.com/exclusive/2018-06/12310047.html
0.24899999999999994,0.4,0.4,0.3,0.29,0.26,VBJDU18510002658,http://tech.ifeng.com/a/20180622/45035089_0.shtml
0.33399999999999996,0.55,0.49,0.46,0.37,0.32,GJQ4C18529012627,http://zhuanlan.zhihu.com/p/37211921?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.03400000000000001,0.28,0.13,-0.05,-0.09,-0.1,77b72100,https://www.ettoday.net/news/20180624/1197756.htm?from=chouti_et_news
0.124,0.59,0.2,0.18,0.11,0.1,9550f00d966449943e53f313cb6c9b0aff554b73,https://hollandone.com/jxhx/%E5%8F%96%E6%B6%88%E5%AD%A6%E7%94%9F%E6%96%87%E5%87%AD%E4%BA%8B%E4%BB%B6%E7%BB%A7%E7%BB%AD%E5%8F%91%E9%85%B5%EF%BC%8C%E8%AF%B7%E6%84%BF%E3%80%81%E6%89%93%E5%AE%98%E5%8F%B8%E5%BF%99%E4%B8%AA%E4%B8%8D/
0.256,0.74,0.42,0.41000000000000003,0.22,0.19,FFKDU17A13002342,http://www.ifanr.com/1059851?utm_source=rss&utm_medium=rss&utm_campaign=
-100.0,,,,,,df389cf4e71835f98d979d4c7c31047d3db0ad17,https://www.miaopai.com/show/IWVXAPQisLYkMPu4iA36WAJkbVfM4mv7Hml2OA__.htm
0.17166666666666666,0.27,0.2,0.19,0.19,0.09,721QECRD2F4E2,http://news.iqilu.com/shandong/shandonggedi/20180627/3962416.shtml
0.271,0.51,0.38,0.37,0.35000000000000003,0.29,5EF0217C14007074,https://m.21jingji.com/article/20180630/herald/8d6d8cd9b2ffcfcb3074e2d5ed14300d.html
0.259,0.47000000000000003,0.42,0.29,0.26,0.26,9074cada,http://wap.kaoder.com/?m=thread&a=view&fid=948&tid=616829
0.187,0.51,0.47000000000000003,0.34,0.14,0.13,548bb8ec,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/s/2018-06-27/doc-ihencxtv1961540.shtml
0.18300000000000002,0.33,0.29,0.28,0.23,0.22,8abd50288468f983b3231af9702d75f4e2c4ae3b,https://asahichinese-j.com/society/11642372
0.11000000000000001,0.26,0.25,0.16,0.13,0.13,a2b4f6f1a7ca12a78141096a0f8d462cbf1055a7,http://sports.people.com.cn/worldcup2018/n1/2018/0626/c418684-30084646.html
-100.0,,,,,,356a30eb,https://www.bilibili.com/video/av4621010/
0.24700000000000003,0.41000000000000003,0.4,0.29,0.26,0.23,4d71e2797cdc227c6fdba48a5e450629a9136e6b,https://mp.weixin.qq.com/s/v3LONkwaVNAOZnpouk2SgQ
0.16699999999999998,0.53,0.41000000000000003,0.22,0.16,0.12,741AECQJ254CD,http://news.stnn.cc/guoji/2018/0702/558446.shtml
0.13,0.24,0.17,0.09,0.08,0.07,8238ca22,http://bbs.tianya.cn/post-develop-2297640-1.shtml?event=rss%7Crss_web
-100.0,,,,,,c0011e67d696c0ef7a6d25819c19097f9dc93130,http://bbs.tianya.cn/post-develop-2299889-1.shtml?event=rss%7Crss_web
-100.0,,,,,,13e3ba9dd41cb1d8a72a81d413baacfafcb8709c,https://mp.weixin.qq.com/s?__biz=MzU3NTA2OTc2Nw==&mid=2247530466&idx=4&sn=8bf63ae8fad77239887b992ef971a1b1&chksm=fd2afccaca5d75dc8e4b2f8efa36c0041f8dc6b747d198b029506e821b12e6a0a658f77ce69e#rd
0.134,0.53,0.23,0.18,0.18,0.08,a7ecee200e375183499e8d932f89c96f7527b9d9,http://news.mtime.com/2018/06/20/1581695.html
0.10700000000000001,0.22,0.19,0.17,0.13,0.11,5d7642aeb8a0dd4468b2cde73c0eb718c62def5b,https://bbs.hupu.com/22676287.html
0.231,0.53,0.43,0.28,0.25,0.22,9888e944365a5a4b32,http://news.cjn.cn/sywh/201807/t3235523.htm
-100.0,,,,,,16bad30989853678d6dab327fb6105e0c3eebdc5,http://maoqiuapp.com/topic/da7ad938630448b596048a36995464fa
0.162,0.36,0.26,0.21,0.21,0.2,9426c066dcf8308f7554077ee1d3480510f61375,http://www.yangtse.com/app/zhongguo/2018-06-28/580338.html
-100.0,,,,,,bd89c8bc,https://www.bilibili.com/video/av25519094/
-100.0,,,,,,72aedcdb,https://fd.zaih.com/topline/nbswczdmnfxgkljrguzdsnzrgy3damzogy2dcnjwgu?utm_source=chouti
0.14900000000000002,0.28,0.22,0.2,0.17,0.14,e8c003723d344c1f6ea8d491b0718c43e34aff92,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/w/2018-06-25/doc-iheirxyf3322956.shtml
0.269,0.75,0.48,0.39,0.25,0.19,f4b911a1,https://www.feng.com/iPhone/news/2018-07-05/_697934.shtml
0.30400000000000005,0.52,0.43,0.41000000000000003,0.32,0.31,76761b69fc1da40bebfb2e33f0c5c124e34f4a33,http://www.acgdoge.net/archives/27901
0.142,0.39,0.24,0.19,0.17,0.15,f69a09da2c3b3dffad8eead424d72d0e9c2baac4,http://www.xinhuanet.com/world/2018-06/23/c_1123025268.htm
0.2,0.37,0.36,0.22,0.21,0.21,df668d0d,https://money.163.com/18/0703/09/DLPHH2V1002580S6.html
0.11399999999999996,0.23,0.22,0.18,0.15,0.13,358ac741793d57f5093a821b45c01ef4e498c79e,https://www.jiemian.com/article/2246991.html
0.12200000000000003,0.23,0.17,0.15,0.14,-0.08,8238ca22,https://www.jiemian.com/article/2250280.html
0.31000000000000005,0.7000000000000001,0.45,0.38,0.31,0.28,4e6b1cdb5b6eec7b6b5b75fb1e4db3cff81d3146,http://www.zhihu.com/question/22182114/answer/414857141?utm_campaign=rss&utm_medium=rss&utm_source=rss&utm_content=title
0.221,0.38,0.37,0.34,0.32,0.23,44f8f5454bd23b838708b5766456d8172f89d593,http://look.huanqiu.com/article/2018-06/12339222.html
0.17800000000000005,0.43,0.42,0.23,0.2,0.11,826b8660a19893e028e631560bda9660fdf31f00,http://go.rss.sina.com.cn/redirect.php?url=http://news.sina.com.cn/o/2018-06-24/doc-iheirxye7869044.shtml
0.20400000000000001,0.41000000000000003,0.4,0.27,0.23,0.21,M95QACPA84YQL,http://news.stnn.cc/guoji/2018/0628/557809.shtml
-100.0,,,,,,332cc423,http://www.52toys.com/post/1017842.html
0.098,0.63,0.11,0.09,0.08,0.07,0715f7cbdb712f38,http://www.guandian.cn/article/20180622/203252.html
